Journal Title,eISSN,Open Access Status,Included in R&P agreement,Explanation if not included,Subject,Publisher,Agreement Duration
Microwave and Optical Technology Letters,10982760,Hybrid,Y,,Communication Technology,Wiley,2022-2025
Middle East Policy,14754967,Hybrid,Y,,Middle Eastern Politics,Wiley,2022-2025
Milton Quarterly,1094348X,Hybrid,Y,,English Literature,Wiley,2022-2025
Mind & Language,14680017,Hybrid,Y,,Philosophy of Mind,Wiley,2022-2025
"Mind, Brain, and Education",1751228X,Hybrid,Y,,Educational & School Psychology,Wiley,2022-2025
Modern Theology,14680025,Hybrid,Y,,Contemporary Theology,Wiley,2022-2025
Molecular Carcinogenesis,10982744,Hybrid,Y,,Oncology & Radiotherapy,Wiley,2022-2025
Molecular Ecology,1365294X,Hybrid,Y,,Evolution,Wiley,2022-2025
Molecular Ecology Resources,17550998,Hybrid,Y,,Evolution,Wiley,2022-2025
Molecular Informatics,18681751,Hybrid,Y,,Computational Chemistry & Molecular Modeling,Wiley,2022-2025
Molecular Microbiology,13652958,Hybrid,Y,,Molecular Microbiology,Wiley,2022-2025
Molecular Nutrition & Food Research,16134133,Hybrid,Y,,General & Introductory Food Science & Technology,Wiley,2022-2025
Molecular Oral Microbiology,20411014,Hybrid,Y,,Oral Biology,Wiley,2022-2025
Molecular Reproduction and Development,10982795,Hybrid,Y,,Developmental Biology,Wiley,2022-2025
Monographs of the Society for Research in Child Development,15405834,Hybrid,Y,,Developmental Psychology,Wiley,2022-2025
Movement Disorders,15318257,Hybrid,Y,,Neurology,Wiley,2022-2025
Movement Disorders Clinical Practice,23301619,Hybrid,Y,,Neurology,Wiley,2022-2025
Muscle & Nerve,10974598,Hybrid,Y,,Neurology,Wiley,2022-2025
Musculoskeletal Care,15570681,Hybrid,Y,,Consumer Health General,Wiley,2022-2025
Museum Anthropology,15481379,Hybrid,Y,,Anthropology of Art & Media,Wiley,2022-2025
Music Analysis,14682249,Hybrid,Y,,Music,Wiley,2022-2025
Mycoses,14390507,Hybrid,Y,,Dermatology,Wiley,2022-2025
Nations and Nationalism,14698129,Hybrid,Y,,General & Introductory Political Science,Wiley,2022-2025
Natural Resources Forum,14778947,Hybrid,Y,,General & Introductory Development Studies,Wiley,2022-2025
Natural Sciences Education,21688281,Hybrid,Y,,Education Special Topics,Wiley,2022-2025
Naval Research Logistics,15206750,Hybrid,Y,,Applied Probability & Statistics,Wiley,2022-2025
Near Surface Geophysics,18730604,Hybrid,Y,,Geophysics,Wiley,2022-2025
Nephrology,14401797,Hybrid,Y,,Nephrology,Wiley,2022-2025
Networks,10970037,Hybrid,Y,,Applied Mathematics,Wiley,2022-2025
Neurogastroenterology & Motility,13652982,Hybrid,Y,,Gastroenterology & Hepatology,Wiley,2022-2025
Neurology and Clinical Neuroscience,20494173,Hybrid,Y,,Neurology,Wiley,2022-2025
Neuropathology,14401789,Hybrid,Y,,Pathology,Wiley,2022-2025
Neuropathology and Applied Neurobiology,13652990,Hybrid,Y,,Pathology,Wiley,2022-2025
Neurourology and Urodynamics,15206777,Hybrid,Y,,Urology,Wiley,2022-2025
New Directions for Adult and Continuing Education,15360717,Hybrid,Y,,Adult & Continuing Education,Wiley,2022-2025
New Directions for Community Colleges,15360733,Hybrid,Y,,Community Colleges,Wiley,2022-2025
New Directions for Evaluation,1534875X,Hybrid,Y,,Survey Research Methods & Sampling,Wiley,2022-2025
New Directions for Higher Education,15360741,Hybrid,Y,,Higher Education General,Wiley,2022-2025
New Directions for Student Leadership,23733357,Hybrid,Y,,Student Affairs & Development (Higher Education),Wiley,2022-2025
New Directions for Student Services,15360695,Hybrid,Y,,Student Services & Counseling (Higher Education),Wiley,2022-2025
New Directions for Teaching and Learning,15360768,Hybrid,Y,,Teaching & Learning (Higher Education),Wiley,2022-2025
New Phytologist,14698137,Hybrid,Y,,Plant Science,Wiley,2022-2025
"New Technology, Work and Employment",1468005X,Hybrid,Y,,Business Technology,Wiley,2022-2025
New Zealand Geographer,17457939,Hybrid,Y,,General & Introductory Geography,Wiley,2022-2025
NMR in Biomedicine,10991492,Hybrid,Y,,NMR Spectroscopy / MRI / Imaging,Wiley,2022-2025
Nonprofit Management & Leadership,15427854,Hybrid,Y,,Management / Leadership,Wiley,2022-2025
Nordic Journal of Botany,17561051,Hybrid,Y,,Plant Science,Wiley,2022-2025
Noûs,14680068,Hybrid,Y,,General Philosophy,Wiley,2022-2025
Numerical Linear Algebra With Applications,10991506,Hybrid,Y,,Linear Algebra,Wiley,2022-2025
Numerical Methods for Partial Differential Equations,10982426,Hybrid,Y,,Differential Equations,Wiley,2022-2025
Nursing & Health Sciences,14422018,Hybrid,Y,,Nursing General,Wiley,2022-2025
Nursing In Critical Care,14785153,Hybrid,Y,,Nursing General,Wiley,2022-2025
Nursing Inquiry,14401800,Hybrid,Y,,Nursing General,Wiley,2022-2025
Nursing Philosophy,1466769X,Hybrid,Y,,Nursing General,Wiley,2022-2025
Nutrition & Dietetics,17470080,Hybrid,Y,,Nutrition & Dietetics General,Wiley,2022-2025
Nutrition Bulletin,14673010,Hybrid,Y,,Nutrition,Wiley,2022-2025
Nutrition in Clinical Practice,19412452,Hybrid,Y,,Nutrition & Dietetics General,Wiley,2022-2025
Obesity,1930739X,Hybrid,Y,,Obesity,Wiley,2022-2025
Obesity Reviews,1467789X,Hybrid,Y,,Obesity,Wiley,2022-2025
Oceania,18344461,Hybrid,Y,,General & Introductory Anthropology,Wiley,2022-2025
Oikos,16000706,Hybrid,Y,,Ecology & Organismal Biology,Wiley,2022-2025
OPEC Energy Review,17530237,Hybrid,Y,,Oil & Energy Economics,Wiley,2022-2025
Ophthalmic and Physiological Optics,14751313,Hybrid,Y,,Vision Sciences,Wiley,2022-2025
Optimal Control Applications and Methods,10991514,Hybrid,Y,,Control Systems Technology,Wiley,2022-2025
Oral Diseases,16010825,Hybrid,Y,,Oral Sciences & Technology,Wiley,2022-2025
Oral Science International,18814204,Hybrid,Y,,Oral Sciences & Technology,Wiley,2022-2025
Oral Surgery,1752248X,Hybrid,Y,,Oral & Maxillofacial Surgery,Wiley,2022-2025
Orbis Litterarum,16000730,Hybrid,Y,,General Literature,Wiley,2022-2025
Orthodontics & Craniofacial Research,16016343,Hybrid,Y,,Orthodontics,Wiley,2022-2025
Otolaryngology-Head and Neck Surgery,10976817,Hybrid,Y,,"Otolaryngology (Ear, Nose & Throat)",Wiley,2022-2025
Oxford Bulletin of Economics and Statistics,14680084,Hybrid,Y,,General & Introductory Economics,Wiley,2022-2025
Oxford Journal of Archaeology,14680092,Hybrid,Y,,General & Introductory Archaeology,Wiley,2022-2025
Pacific Economic Review,14680106,Hybrid,Y,,General & Introductory Economics,Wiley,2022-2025
Pacific Focus,19765118,Hybrid,Y,,General & Introductory Political Science,Wiley,2022-2025
Pacific Philosophical Quarterly,14680114,Hybrid,Y,,General Philosophy,Wiley,2022-2025
Pacing and Clinical Electrophysiology,15408159,Hybrid,Y,,Cardiovascular Disease,Wiley,2022-2025
Packaging Technology and Science,10991522,Hybrid,Y,,Industrial Engineering / Manufacturing,Wiley,2022-2025
Paediatric and Perinatal Epidemiology,13653016,Hybrid,Y,,Consumer Health General,Wiley,2022-2025
Pain Practice,15332500,Hybrid,Y,,Pain Medicine,Wiley,2022-2025
Palaeontology,14754983,Hybrid,Y,,"Paleontology, Paleobiology & Geobiology",Wiley,2022-2025
Paleoceanography and Paleoclimatology,25724525,Hybrid,Y,,Oceanography & Paleoceanography,Wiley,2022-2025
Papers in Palaeontology,20562802,Hybrid,Y,,"Paleontology, Paleobiology & Geobiology",Wiley,2022-2025
Parasite Immunology,13653024,Hybrid,Y,,Immunology,Wiley,2022-2025
Parliamentary History,17500206,Hybrid,Y,,Modern British History,Wiley,2022-2025
Particle & Particle Systems Characterization,15214117,Hybrid,Y,,General & Introductory Materials Science,Wiley,2022-2025
Pathology International,14401827,Hybrid,Y,,Pathology,Wiley,2022-2025
Peace & Change,14680130,Hybrid,Y,,War & Peace Studies,Wiley,2022-2025
Pediatric Allergy and Immunology,13993038,Hybrid,Y,,Allergy & Clinical Immunology,Wiley,2022-2025
Pediatric Anesthesia,14609592,Hybrid,Y,,Anesthesia & Pain Management,Wiley,2022-2025
Pediatric Blood & Cancer,15455017,Hybrid,Y,,Oncology & Radiotherapy,Wiley,2022-2025
Pediatric Dermatology,15251470,Hybrid,Y,,Dermatology,Wiley,2022-2025
Pediatric Obesity,20476310,Hybrid,Y,,Obesity,Wiley,2022-2025
Pediatric Pulmonology,10990496,Hybrid,Y,,Respiratory Medicine,Wiley,2022-2025
Pediatric Transplantation,13993046,Hybrid,Y,,Transplantation,Wiley,2022-2025
Pediatrics International,1442200X,Hybrid,Y,,Pediatrics,Wiley,2022-2025
Peptide Science,24758817,Hybrid,Y,,"Biomolecules (DNA, RNA, Peptides, etc.)",Wiley,2022-2025
Periodontology 2000,16000757,Hybrid,Y,,Periodontology,Wiley,2022-2025
Permafrost and Periglacial Processes,10991530,Hybrid,Y,,Geomorphology,Wiley,2022-2025
Personal Relationships,14756811,Hybrid,Y,,Social Psychology,Wiley,2022-2025
Personality and Mental Health,1932863X,Hybrid,Y,,Clinical Psychology,Wiley,2022-2025
Personnel Psychology,17446570,Hybrid,Y,,Organizational & Industrial Psychology,Wiley,2022-2025
Perspectives On Sexual and Reproductive Health,19312393,Hybrid,Y,,Population & Demography,Wiley,2022-2025
Pest Management Science,15264998,Hybrid,Y,,"Pests, Diseases & Weeds",Wiley,2022-2025
Pharmaceutical Statistics,15391612,Hybrid,Y,,Clinical Trials,Wiley,2022-2025
Pharmacoepidemiology and Drug Safety,10991557,Hybrid,Y,,Pharmacology & Pharmaceutical Medicine,Wiley,2022-2025
Pharmacotherapy: The Journal of Human Pharmacology and Drug Therapy,18759114,Hybrid,Y,,Pharmacology & Pharmaceutical Medicine,Wiley,2022-2025
Philosophical Investigations,14679205,Hybrid,Y,,General Philosophy,Wiley,2022-2025
Philosophical Issues,17582237,Hybrid,Y,,General Philosophy,Wiley,2022-2025
Philosophical Perspectives,15208583,Hybrid,Y,,General Philosophy,Wiley,2022-2025
Philosophy & Public Affairs,10884963,Hybrid,Y,,Social Philosophy,Wiley,2022-2025
Philosophy and Phenomenological Research,19331592,Hybrid,Y,,Phenomenology,Wiley,2022-2025
Philosophy Compass,17479991,Hybrid,Y,,General Philosophy,Wiley,2022-2025
Photochemistry and Photobiology,17511097,Hybrid,Y,,Cell & Molecular Biology,Wiley,2022-2025
"Photodermatology, Photoimmunology & Photomedicine",16000781,Hybrid,Y,,Dermatology,Wiley,2022-2025
Phycological Research,14401835,Hybrid,Y,,Phycology,Wiley,2022-2025
physica status solidi (a) applications and materials science,18626319,Hybrid,Y,,Solid State Physics,Wiley,2022-2025
physica status solidi (b) basic solid state physics,15213951,Hybrid,Y,,Solid State Physics,Wiley,2022-2025
physica status solidi (RRL) rapid research letters,18626270,Hybrid,Y,,Solid State Physics,Wiley,2022-2025
Physik in unserer Zeit,15213943,Hybrid,Y,,General Physics,Wiley,2022-2025
Physiologia Plantarum,13993054,Hybrid,Y,,Plant Science,Wiley,2022-2025
Physiological Entomology,13653032,Hybrid,Y,,Entomology,Wiley,2022-2025
Physiotherapy Research International,14712865,Hybrid,Y,,Physiotherapy,Wiley,2022-2025
Phytochemical Analysis,10991565,Hybrid,Y,,Analytical Chemistry,Wiley,2022-2025
Phytotherapy Research,10991573,Hybrid,Y,,Pharmacology & Pharmaceutical Medicine,Wiley,2022-2025
Pigment Cell & Melanoma Research,1755148X,Hybrid,Y,,Cell Biology,Wiley,2022-2025
Plant Biology,14388677,Hybrid,Y,,Plant Science,Wiley,2022-2025
Plant Breeding,14390523,Hybrid,Y,,Plant Development,Wiley,2022-2025
Plant Pathology,13653059,Hybrid,Y,,Plant Science,Wiley,2022-2025
Plant Species Biology,14421984,Hybrid,Y,,Plant Science,Wiley,2022-2025
"Plant, Cell & Environment",13653040,Hybrid,Y,,Plant Science,Wiley,2022-2025
Plasma Processes and Polymers,16128869,Hybrid,Y,,Polymer Science & Technology General,Wiley,2022-2025
PM&R,19341563,Hybrid,Y,,Physical Rehabilitation,Wiley,2022-2025
PoLAR: Political and Legal Anthropology Review,15552934,Hybrid,Y,,Economic & Political Anthropology,Wiley,2022-2025
Policy & Internet,19442866,Hybrid,Y,,Public Policy & Administration,Wiley,2022-2025
Policy Studies Journal,15410072,Hybrid,Y,,Public Policy & Administration,Wiley,2022-2025
Political Psychology,14679221,Hybrid,Y,,Psychology General,Wiley,2022-2025
Politics & Policy,17471346,Hybrid,Y,,Public Policy & Administration,Wiley,2022-2025
Polymer Composites,15480569,Hybrid,Y,,Composites,Wiley,2022-2025
Polymer Engineering & Science,15482634,Hybrid,Y,,Polymer Science & Technology General,Wiley,2022-2025
Polymer International,10970126,Hybrid,Y,,Polymer Science & Technology General,Wiley,2022-2025
Polymers for Advanced Technologies,10991581,Hybrid,Y,,Polymer processing,Wiley,2022-2025
Popular Culture Review,2831865X,Hybrid,Y,,Popular Culture,Wiley,2022-2025
Population and Development Review,17284457,Hybrid,Y,,Population & Demography,Wiley,2022-2025
Population Ecology,1438390X,Hybrid,Y,,Ecology & Organismal Biology,Wiley,2022-2025
"Population, Space and Place",15448452,Hybrid,Y,,General & Introductory Geography,Wiley,2022-2025
Poverty & Public Policy,19442858,Hybrid,Y,,Public Policy & Administration,Wiley,2022-2025
Prenatal Diagnosis,10970223,Hybrid,Y,,Obstetrics & Gynecology,Wiley,2022-2025
Presidential Studies Quarterly,17415705,Hybrid,Y,,American Politics,Wiley,2022-2025
Proceedings in Applied Mathematics & Mechanics,16177061,Hybrid,Y,,General & Introductory Mathematics,Wiley,2022-2025
Proceedings of the London Mathematical Society,1460244X,Hybrid,Y,,General & Introductory Mathematics,Wiley,2022-2025
Process Safety Progress,15475913,Hybrid,Y,,Process Safety,Wiley,2022-2025
Progress in Photovoltaics: Research and Applications,1099159X,Hybrid,Y,,Solar Energy & Photovoltaics,Wiley,2022-2025
"Propellants, Explosives, Pyrotechnics",15214087,Hybrid,Y,,General Chemistry,Wiley,2022-2025
Protein Science,1469896X,Hybrid,Y,,Protein Science,Wiley,2022-2025
"Proteins: Structure, Function, and Bioinformatics",10970134,Hybrid,Y,,Protein Science,Wiley,2022-2025
Proteomics,16159861,Hybrid,Y,,Cell & Molecular Biology,Wiley,2022-2025
PROTEOMICS - Clinical Applications,18628354,Hybrid,Y,,Cell & Molecular Biology,Wiley,2022-2025
Psychiatry and Clinical Neurosciences,14401819,Hybrid,Y,,Psychiatry,Wiley,2022-2025
Psychogeriatrics,14798301,Hybrid,Y,,Geriatric Medicine,Wiley,2022-2025
Psychology & Marketing,15206793,Hybrid,Y,,Introductory Marketing,Wiley,2022-2025
"Psychology and Psychotherapy: Theory, Research and Practice",20448341,Hybrid,Y,,Psychotherapy & Counseling,Wiley,2022-2025
Psychology in the Schools,15206807,Hybrid,Y,,Educational & School Psychology,Wiley,2022-2025
Psycho-Oncology,10991611,Hybrid,Y,,Psycho-Oncology,Wiley,2022-2025
Psychophysiology,14698986,Hybrid,Y,,Brain & Behavior: Physiological Psychology,Wiley,2022-2025
Public Administration,14679299,Hybrid,Y,,General & Introductory Political Science,Wiley,2022-2025
Public Administration and Development,1099162X,Hybrid,Y,,General & Introductory Development Studies,Wiley,2022-2025
Public Administration Review,15406210,Hybrid,Y,,Public Administration,Wiley,2022-2025
Public Budgeting & Finance,15405850,Hybrid,Y,,General Finance & Investments,Wiley,2022-2025
Public Health Nursing,15251446,Hybrid,Y,,Public Health Nursing & Health Visiting,Wiley,2022-2025
Quality and Reliability Engineering International,10991638,Hybrid,Y,,Engineering Statistics,Wiley,2022-2025
Quarterly Journal of the Royal Meteorological Society,1477870X,Hybrid,Y,,Atmospheric Sciences,Wiley,2022-2025
R&D Management,14679310,Hybrid,Y,,General & Introductory Business & Management,Wiley,2022-2025
Radio Science,1944799X,Hybrid,Y,,Electromagnetic Theory,Wiley,2022-2025
Random Structures & Algorithms,10982418,Hybrid,Y,,Discrete Mathematics,Wiley,2022-2025
Rapid Communications in Mass Spectrometry,10970231,Hybrid,Y,,Mass Spectrometry,Wiley,2022-2025
Ratio,14679329,Hybrid,Y,,Analytic Philosophy,Wiley,2022-2025
Ratio Juris,14679337,Hybrid,Y,,General & Introductory Law,Wiley,2022-2025
Reading Research Quarterly,19362722,Hybrid,Y,,Literacy & Reading,Wiley,2022-2025
Real Estate Economics,15406229,Hybrid,Y,,Property & Real Estate,Wiley,2022-2025
Regulation & Governance,17485991,Hybrid,Y,,General & Introductory Political Science,Wiley,2022-2025
Religion Compass,17498171,Hybrid,Y,,General & Introductory Religion & Theology,Wiley,2022-2025
Religious Studies Review,17480922,Hybrid,Y,,Religious Studies,Wiley,2022-2025
Remediation,15206831,Hybrid,Y,,"Environmental Management, Policy & Planning",Wiley,2022-2025
Renaissance Studies,14774658,Hybrid,Y,,Renaissance History,Wiley,2022-2025
Reproduction in Domestic Animals,14390531,Hybrid,Y,,General & Introductory Veterinary Medicine,Wiley,2022-2025
Research in Nursing & Health,1098240X,Hybrid,Y,,Nursing General,Wiley,2022-2025
Resource Geology,17513928,Hybrid,Y,,Economic & Applied Geology,Wiley,2022-2025
Respirology,14401843,Hybrid,Y,,Respiratory Medicine,Wiley,2022-2025
Restoration Ecology,1526100X,Hybrid,Y,,Population & Community Ecology,Wiley,2022-2025
Review of Development Economics,14679361,Hybrid,Y,,Economic Development,Wiley,2022-2025
Review of Education,20496613,Hybrid,Y,,General & Introductory Education,Wiley,2022-2025
"Review of European, Comparative & International Environmental Law",20500394,Hybrid,Y,,General & Introductory Law,Wiley,2022-2025
Review of Financial Economics,18735924,Hybrid,Y,,Financial Economics,Wiley,2022-2025
Review of Income and Wealth,14754991,Hybrid,Y,,General & Introductory Economics,Wiley,2022-2025
Review of International Economics,14679396,Hybrid,Y,,International Finance,Wiley,2022-2025
Review of Policy Research,15411338,Hybrid,Y,,Public Policy & Administration,Wiley,2022-2025
Reviews in Aquaculture,17535131,Hybrid,Y,,"General Aquaculture, Fisheries & Fish Science",Wiley,2022-2025
Reviews in Medical Virology,10991654,Hybrid,Y,,Infectious Disease,Wiley,2022-2025
Reviews in Religion & Theology,14679418,Hybrid,Y,,General & Introductory Religion & Theology,Wiley,2022-2025
Reviews of Geophysics,19449208,Hybrid,Y,,Environmental Physics,Wiley,2022-2025
Risk Analysis,15396924,Hybrid,Y,,Mathematical Modeling,Wiley,2022-2025
Risk Management and Insurance Review,15406296,Hybrid,Y,,Insurance & Risk Management,Wiley,2022-2025
"Risk, Hazards & Crisis in Public Policy",19444079,Hybrid,Y,,Public Policy & Administration,Wiley,2022-2025
River Research and Applications,15351467,Hybrid,Y,,Hydrological Sciences,Wiley,2022-2025
Rural Sociology,15490831,Hybrid,Y,,General Sociology,Wiley,2022-2025
Scandinavian Journal of Caring Sciences,14716712,Hybrid,Y,,Nursing General,Wiley,2022-2025
Scandinavian Journal of Immunology,13653083,Hybrid,Y,,Immunology,Wiley,2022-2025
Scandinavian Journal of Medicine & Science in Sports,16000838,Hybrid,Y,,Sports Medicine,Wiley,2022-2025
Scandinavian Journal of Psychology,14679450,Hybrid,Y,,Psychology General,Wiley,2022-2025
Scandinavian Journal of Statistics,14679469,Hybrid,Y,,Applied Probability & Statistics,Wiley,2022-2025
Scandinavian Political Studies,14679477,Hybrid,Y,,General & Introductory Political Science,Wiley,2022-2025
School Science and Mathematics,19498594,Hybrid,Y,,Science,Wiley,2022-2025
Science Education,1098237X,Hybrid,Y,,Science,Wiley,2022-2025
Scottish Journal of Political Economy,14679485,Hybrid,Y,,General & Introductory Economics,Wiley,2022-2025
"Sculpture, Monuments and Open Space",29933439,Hybrid,Y,,Sculpture,Wiley,2022-2025
Security and Privacy,24756725,Hybrid,Y,,Communication Technology,Wiley,2022-2025
Sedimentology,13653091,Hybrid,Y,,Sedimentology & Stratigraphy,Wiley,2022-2025
Seminars in Dialysis,1525139X,Hybrid,Y,,Nephrology,Wiley,2022-2025
Separation Science Plus,25731815,Hybrid,Y,,Chromatography / Separation Techniques,Wiley,2022-2025
"Sexuality, Gender & Policy",26395355,Hybrid,Y,,Gender & Politics,Wiley,2022-2025
Singapore Journal of Tropical Geography,14679493,Hybrid,Y,,General & Introductory Geography,Wiley,2022-2025
Small,16136829,Hybrid,Y,,Nanotechnology General,Wiley,2022-2025
Small Methods,23669608,Hybrid,Y,,General & Introductory Materials Science,Wiley,2022-2025
Social and Personality Psychology Compass,17519004,Hybrid,Y,,Social Psychology,Wiley,2022-2025
Social Development,14679507,Hybrid,Y,,Developmental Psychology,Wiley,2022-2025
Social Issues and Policy Review,17512409,Hybrid,Y,,Social Psychology,Wiley,2022-2025
Social Policy & Administration,14679515,Hybrid,Y,,General & Introductory Social Policy & Welfare,Wiley,2022-2025
Social Science Quarterly,15406237,Hybrid,Y,,General & Introductory Political Science,Wiley,2022-2025
Sociologia Ruralis,14679523,Hybrid,Y,,General Sociology,Wiley,2022-2025
Sociological Forum,15737861,Hybrid,Y,,General Sociology,Wiley,2022-2025
Sociological Inquiry,1475682X,Hybrid,Y,,General Sociology,Wiley,2022-2025
Sociology Compass,17519020,Hybrid,Y,,General Sociology,Wiley,2022-2025
Sociology Lens,14676443,Hybrid,Y,,Political Sociology,Wiley,2022-2025
Sociology of Health & Illness,14679566,Hybrid,Y,,Sociology of Health & Illness,Wiley,2022-2025
"Software Testing, Verification & Reliability",10991689,Hybrid,Y,,Programming & Software Development,Wiley,2022-2025
Software: Practice and Experience,1097024X,Hybrid,Y,,Programming & Software Development,Wiley,2022-2025
Soil Science Society of America Journal,14350661,Hybrid,Y,,Soil,Wiley,2022-2025
Soil Use and Management,14752743,Hybrid,Y,,Soil Science & Geoarchaeology,Wiley,2022-2025
Solar RRL,2367198X,Hybrid,Y,,General & Introductory Materials Science,Wiley,2022-2025
Sonography,20546750,Hybrid,Y,,Radiology & Imaging,Wiley,2022-2025
South African Journal of Economics,18136982,Hybrid,Y,,General & Introductory Economics,Wiley,2022-2025
Southern Economic Journal,23258012,Hybrid,Y,,General & Introductory Economics,Wiley,2022-2025
Special Care in Dentistry,17544505,Hybrid,Y,,Dentistry Special Topics,Wiley,2022-2025
Starch - Stärke,1521379X,Hybrid,Y,,Food Chemistry,Wiley,2022-2025
Stat,20491573,Hybrid,Y,,General & Introductory Statistics,Wiley,2022-2025
Statistica Neerlandica,14679574,Hybrid,Y,,Probability & Mathematical Statistics,Wiley,2022-2025
Statistical Analysis and Data Mining,19321872,Hybrid,Y,,Data Analysis,Wiley,2022-2025
Statistics in Medicine,10970258,Hybrid,Y,,Experimental Design,Wiley,2022-2025
Steel Construction: Design and Research,18670539,Hybrid,Y,,General & Introductory Civil Engineering & Construction,Wiley,2022-2025
Steel Research International,1869344X,Hybrid,Y,,General & Introductory Materials Science,Wiley,2022-2025
Strain,14751305,Hybrid,Y,,Materials Characterization,Wiley,2022-2025
Strategic Change,10991697,Hybrid,Y,,Institutional & Corporate Finance,Wiley,2022-2025
Strategic Entrepreneurship Journal,1932443X,Hybrid,Y,,Small Business & Entrepreneurship,Wiley,2022-2025
Strategic Management Journal,10970266,Hybrid,Y,,Strategic Management,Wiley,2022-2025
Stress and Health,15322998,Hybrid,Y,,Psychology General,Wiley,2022-2025
Structural Concrete,17517648,Hybrid,Y,,General & Introductory Civil Engineering & Construction,Wiley,2022-2025
Studia Linguistica,14679582,Hybrid,Y,,General & Introductory Linguistics,Wiley,2022-2025
Studies in Applied Mathematics,14679590,Hybrid,Y,,Applied Mathematics,Wiley,2022-2025
Studies In Ethnicity and Nationalism,17549469,Hybrid,Y,,General & Introductory Political Science,Wiley,2022-2025
Studies in Family Planning,17284465,Hybrid,Y,,Population & Demography,Wiley,2022-2025
Suicide and Life-Threatening Behavior,1943278X,Hybrid,Y,,Mental Health,Wiley,2022-2025
Support for Learning,14679604,Hybrid,Y,,Special Educational Needs,Wiley,2022-2025
Surface and Interface Analysis,10969918,Hybrid,Y,,"Thin Films, Surfaces & Interfaces",Wiley,2022-2025
Surgical Practice,17441633,Hybrid,Y,,Surgery & Surgical Specialties,Wiley,2022-2025
Sustainable Development,10991719,Hybrid,Y,,General & Introductory Development Studies,Wiley,2022-2025
Swiss Political Science Review,16626370,Hybrid,Y,,General & Introductory Political Science,Wiley,2022-2025
Symbolic Interaction,15338665,Hybrid,Y,,General Sociology,Wiley,2022-2025
Synapse,10982396,Hybrid,Y,,Neuroscience,Wiley,2022-2025
Syntax,14679612,Hybrid,Y,,Syntax,Wiley,2022-2025
System Dynamics Review,10991727,Hybrid,Y,,Management,Wiley,2022-2025
Systematic Entomology,13653113,Hybrid,Y,,Entomology,Wiley,2022-2025
Systems Engineering,15206858,Hybrid,Y,,Systems Engineering & Management,Wiley,2022-2025
Systems Research and Behavioral Science,10991743a,Hybrid,Y,,Systems movement,Wiley,2022-2025
TAXON,19968175,Hybrid,Y,,Plant Science,Wiley,2022-2025
Teaching Statistics,14679639,Hybrid,Y,,General & Introductory Statistics,Wiley,2022-2025
Teaching Theology & Religion,14679647,Hybrid,Y,,General & Introductory Religion & Theology,Wiley,2022-2025
Tectonics,19449194,Hybrid,Y,,Structural Geology & Tectonics,Wiley,2022-2025
Terra Nova,13653121,Hybrid,Y,,Geology & Geophysics,Wiley,2022-2025
TESOL Journal,19493533,Hybrid,Y,,Educational Linguistics,Wiley,2022-2025
TESOL Quarterly,15457249,Hybrid,Y,,Educational Linguistics,Wiley,2022-2025
The American Journal of Economics and Sociology,15367150,Hybrid,Y,,Economic History,Wiley,2022-2025
The American Journal on Addictions,15210391,Hybrid,Y,,Addiction,Wiley,2022-2025
The Anatomical Record,19328494,Hybrid,Y,,Anatomy & Physiology,Wiley,2022-2025
The Australian Economic Review,14678462,Hybrid,Y,,General & Introductory Economics,Wiley,2022-2025
The Australian Journal of Agricultural and Resource Economics,14678489,Hybrid,Y,,Agricultural Economics & Resource Management,Wiley,2022-2025
The Australian Journal of Anthropology,17576547,Hybrid,Y,,General & Introductory Anthropology,Wiley,2022-2025
The British Journal of Sociology,14684446,Hybrid,Y,,General Sociology,Wiley,2022-2025
The Canadian Journal of Chemical Engineering,1939019X,Hybrid,Y,,General & Introductory Chemical Engineering,Wiley,2022-2025
The Canadian Journal of Statistics/La revue canadienne de statistique,1708945X,Hybrid,Y,,General & Introductory Statistics,Wiley,2022-2025
The Career Development Quarterly,21610045,Hybrid,Y,,Psychotherapy & Counseling,Wiley,2022-2025
The Chemical Record,15280691,Hybrid,Y,,General Chemistry,Wiley,2022-2025
The Clinical Teacher,1743498X,Hybrid,Y,,Medical Professional Development,Wiley,2022-2025
The Curriculum Journal,14693704,Hybrid,Y,,General & Introductory Education,Wiley,2022-2025
The Developing Economies,17461049,Hybrid,Y,,Economic Development,Wiley,2022-2025
The Economic History Review,14680289,Hybrid,Y,,Economic History,Wiley,2022-2025
The Ecumenical Review,17586623,Hybrid,Y,,General & Introductory Religion & Theology,Wiley,2022-2025
The Electronic Journal of Information Systems in Developing Countries,16814835,Hybrid,Y,,Information & Library Science,Wiley,2022-2025
The FASEB Journal,15306860,Hybrid,Y,,General Biology,Wiley,2022-2025
The FEBS Journal,17424658,Hybrid,Y,,Biochemistry,Wiley,2022-2025
The Financial Review,15406288,Hybrid,Y,,General Finance & Investments,Wiley,2022-2025
The Geographical Journal,14754959,Hybrid,Y,,General & Introductory Geography,Wiley,2022-2025
The German Quarterly,17561183,Hybrid,Y,,Cultural Studies General,Wiley,2022-2025
The Heythrop Journal,14682265,Hybrid,Y,,General & Introductory Religion & Theology,Wiley,2022-2025
The Howard Journal of Crime and Justice,20591101,Hybrid,Y,,General & Introductory Law,Wiley,2022-2025
