Journal Title,eISSN,Open Access Status,Included in R&P agreement,Explanation if not included,Subject,Publisher,Agreement Duration
Nucleus,1949-1042,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Numerical Functional Analysis and Optimization,1532-2467,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
"Numerical Heat Transfer, Part A: Applications",1521-0634,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
"Numerical Heat Transfer, Part B: Fundamentals",1521-0626,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Nutrition and Cancer,1532-7914,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
"Nutritional Neuroscience (An International Journal on Nutrition, Diet and Nervous System) Online",1476-8305,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Occupational Therapy in Health Care,1541-3098,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Occupational Therapy In Mental Health,1541-3101,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Ocean Development & International Law,1521-0642,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Ocular Immunology & Inflammation,1744-5078 ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
OncoImmunology,2162-402X,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Open Learning: The Journal of Open and Distance Learning,1469-9958,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Ophthalmic Epidemiology,1744-5086 ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Ophthalmic Genetics,1744-5094 ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Optimization,1029-4945,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Optimization Methods and Software,1029-4937,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Orbit,1744-5108 ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Organic Preparations and Procedures International:  The New Journal for Organic,1945-5453,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Organogenesis,1555-8592,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Oriental Insects,2157-8745,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Ostrich - Journal of African Ornithology,1727-947X,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Outbreak Management and Response,,Gold OA,,Discounted,,Taylor & Francis,2024-2026
Oxford Development Studies,1469-9966,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Oxford German Studies,1745-9214,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Oxford Review of Education,1465-3915,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Oxford University Commonwealth Law Journal,1757-8469,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Ozone: Science & Engineering,1547-6545,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Paedagogica Historica,1477-674X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Paediatrics and International Child Health,2046-9055,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
PaleoAmerica (A journal of early human migration and dispersal),2055-5571,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Palestine Exploration Quarterly,1743-1301,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Palynology,1558-9188,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Papers in Applied Geography,2375-494X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Parallax,1460-700X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Parenting,1532-7922,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Parliaments, Estates and Representation",1947-248X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Particulate Science and Technology,1548-0046,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
"Pastoral Care in Education: An International Journal of Personal, Social and Em",1468-0122,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Pathogens and Global Health,2047-7732,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Patterns of Prejudice,1461-7331,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Peabody Journal of Education,1532-7930,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Peace Review,1469-9982,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Peacebuilding,2164-7267,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Pedagogies: An International Journal,1554-4818,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Pedagogy, Culture & Society",1747-5104,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Pediatric Hematology & Oncology,1521-0669 ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Peking University Law Journal,2052-5907,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Performance Research,1469-9990,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Person-Centered & Experiential Psychotherapies,1752-9182,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Perspectives on Political Science,1930-5478,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Perspectives: Policy and Practice in Higher Education,1460-7018,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Perspectives: Studies in Translation Theory and Practice,1747-6623,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Petroleum Science and Technology,1532-2459,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Pharmaceutical Biology,1744-5116,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Pharmaceutical Development and Technology,1097-9867,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
"Phase Transitions, A Multinational Journal",1029-0338 ,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Philosophical Exchange,,Gold OA,,Discounted,Social Sciences & Humanities,Taylor & Francis,2024-2026
Philosophical Explorations,1741-5918  ,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Philosophical Magazine,1478-6443,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Philosophical Magazine Letters,,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Philosophical Papers,1996-8523,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Philosophical Psychology,1465-394X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Phosphorus, Sulfur, and Silicon and the Related Elements",1563-5325,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
photographies,1754-0771,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Photography and Culture ,1751-4525,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Phycologia ,2330-2968,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Physical & Occupational Therapy in Geriatrics,1541-3152,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Physical & Occupational Therapy in Pediatrics,1541-3144,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Physical Education and Sport Pedagogy,1742-5786,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Physical Geography,1930-0557,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Physical Therapy Reviews,1743-288X,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Physics and Chemistry of Liquids,1029-0451,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Physiotherapy: Theory and Practice,1532-5040 ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Plains Anthropologist,2052-546X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Planning Perspectives,1466-4518,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Planning Practice and Research,1360-0583,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Planning Theory & Practice,1470-000X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Plant Biosystems,1724-5575,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Plant Ecology & Diversity,1755-1668,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Plant Production Science,1349-1008,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Plant Signaling & Behavior,1559-2324,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Platelets,1369-1635 ,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Polar Geography,1939-0513,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Police Practice and Research - An International Journal,1477-271X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Policing & Society,1477-2728,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Policy Design and Practice,2574-1292 ,Gold OA,,Discounted,Social Sciences & Humanities,Taylor & Francis,2024-2026
Policy Reviews in Higher Education,2332-2950,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Policy Studies,1470-1006,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Political Communication,1091-7675,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Political Research Exchange,2474-736X,Gold OA,,Discounted,Social Sciences & Humanities,Taylor & Francis,2024-2026
Political Science,2041-0611,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Political Theology,1743-1719,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Politics Groups and Identities,2156-5511,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Politics, Religion & Ideology",2156-7697,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Politikon: South African Journal of Political Studies,1470-1014,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Polycyclic Aromatic Compounds,1563-5333,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Polymer Reviews,1558-3716,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Polymer-Plastics Technology and Materials,2574-089X,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Popular Communication,1540-5710,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Popular Music & Society,1740-1712,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Population Studies,1477-4747,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Porn Studies,2326-8751,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Post Soviet Affairs,1938-2855,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Postcolonial Studies,1466-1888,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Post-Communist Economies,1465-3958,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Postgraduate Medicine,1941-9260,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Post-Medieval Archaeology,1745-8137,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Practical Theology,1756-0748,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Practice - Social Work in Action,1742-4909,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
PRACTICE: Contemporary Issues in Practitioner Education,2578-3858,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Practicing Anthropology,2994-1628,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Precision Oncogenomics,,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Prehospital Emergency Care,1545-0066 ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Preparative Biochemistry & Biotechnology,1532-2297,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Preventing School Failure: Alternative Education for Children and Youth,1940-4387,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Preventive Oncology & Epidemiology,2832-2134,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
"PRIMUS: Problems, Resources, and Issues in Mathematics Undergraduate Studies",1935-4053,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Prion,1933-690X,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Problems of Post-Communism,1557-783X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Production & Manufacturing Research: An Open Access Journal,2169-3277,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Production Planning & Control,1366-5871,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Professional Development in Education,1941-5265,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Progress in Palliative Care (Science and the Art of Caring),1743-291X,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Prose Studies,1743-9426,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Psychiatry, Psychology and Law",1321-XXXX,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Psychiatry: Interpersonal and Biological Processes,1943-281X,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
"Psychoanalysis, Self and Context",2472-0046,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Psychoanalytic Dialogues,1940-9222,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Psychoanalytic Inquiry,1940-9133,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Psychoanalytic Perspectives,2163-6958,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Psychoanalytic Psychotherapy: Applications, Theory and Research",1474-9734,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Psychoanalytic Social Work,1522-9033,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Psychodynamic Practice: Individual, Groups & Organisations",1475-3626,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Psychological Inquiry,1532-7965,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Psychological Perspectives: A Semiannual Journal of Jungian Thought,1556-3030,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Psychology & Health  ,1476-8321,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Psychology & Sexuality,1941-9902,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Psychology, Crime & Law",1477-2744,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Psychology, Health & Medicine",1465-3966,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Psychosis,1752-2447,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Psychotherapy Research,1468-4381,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Public Archaeology,1753-5530,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Public Art Dialogue,2150-2560,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Public Integrity,1558-0989,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Public Library Quarterly,1541-4540,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Public Management Review,1471-9045,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Public Money & Management,1467-9302,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Public Performance & Management Review,1557-9271,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Public Services Quarterly,1522-9114,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Publications of the English Goethe Society,1749-6284,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Pulmonology,,Gold OA,,Discounted,,Taylor & Francis,2024-2026
Quaestiones Mathematicae,1727-933X,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Qualitative Reseacrh in Psychology,1478-0895,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Qualitative Research in Sport and Exercise,2159-6778,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Qualitative Research Reports,1745-9443,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Quality Engineering,1532-4222,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Quality in Higher Education,1470-1081,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Quality Management Journal,2575-6222,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Quality Technology & Quantitative Management,1684-3703,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Quantitative Finance,1469-7696,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Quantitative InfraRed Thermography Journal,2116-7176,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Quarterly Journal of Speech  ,1479-5779,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Quarterly Review of Film & Video,1543-5326 ,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Quest,1543-2750,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Race Ethnicity and Education,1470-109X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Radiation Effects and Defects in Solids,1029-4953,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Reading & Writing Quarterly,1521-0693,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Reading Psychology,1521-0685,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Redox Report (Communications in Free Radical Research) Online,,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Reference Librarian (The),1541-1117,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Reflective Practice,1470-1103,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Reformation,1752-0738,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Reformation & Renaissance Review,1743-1727,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Regional & Federal Studies,1743-9434,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Regional Studies,1360-0591,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Regional Studies Policy Impact Books,2578-7128,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Regional Studies, Regional Science",2168-1376,Gold OA,,Discounted,Social Sciences & Humanities,Taylor & Francis,2024-2026
Religion,1096-1151,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Religion & Education,1949-8381,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Religion, Brain & Behavior",2153-5981,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Religion, State & Society: the Keston",1465-3974,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Religious Education,1547-3201,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Remote Sensing Letters,2150-7058,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Renal Failure,1525-6049 ,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Representation,1749-4001,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Research and Practice in Intellectual and Developmental Disabilities,2329-7026,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Research in Biomedical Engineering and Technology,,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Research in Dance Education,1470-1111,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Research in Drama Education,1470-112X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Research in Hospitality Management,2415-5152,Gold OA,,Discounted,Social Sciences & Humanities,Taylor & Francis,2024-2026
Research in Human Development,1542-7617,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Research in Mathematics Education,1754-0178,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Research in Nondestructive Evaluation,1432-2110,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Research in Post-Compulsory Education,1747-5112,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Research in Science & Technological Education,1470-1138,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Research in Sports Medicine: An International Journal,1543-8635,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Research in Statistics,2768-4520,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Research on Language & Social Interaction,1532-7973,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Research Papers in Education,1470-1146,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Research Quarterly for Exercise & Sport,2168-3824,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Research Technology Management,1930-0166,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Residential Treatment For Children & Youth,1541-0358,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Rethinking History,1470-1154,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Rethinking Marxism,1475-8059,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Review of Communication Online,1535-8593,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Review of Education, Pedagogy, and Cultural Studies",1556-3022,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Review of International Political Economy,1466-4526,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Review of Political Economy,1465-3982,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Review of Social Economy  ,1470-1162,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Review: Literature & Arts of the Americas,1743-0666,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Reviews in Anthropology,1556-3014,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Reviews in Fisheries Science & Aquaculture,1547-6553,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Revolutionary Russia,1743-7873,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Rhetoric Review,1532-7981,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Rhetoric Society Quarterly,1930-322X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Ribagua,2529-8968,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Ringing & Migration,2159-8355,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
RMLE Online,1940-4476,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
RNA Biology,1555-8584,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Road Materials and Pavement Design,2164-7402,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Rock Music Studies,1940-1167,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Rocks & Minerals,1940-1191,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Roeper Review,1940-865X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Romance Quarterly,1940-3216,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Romance Studies,1745-8153,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Rural Society,2204-0536,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Rural Theology (International, Ecumenical and Interdisciplinary Perspectives)",2042-1273,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
RUSI Journal   ,0307-1841,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Safety & Reliability,2469-4126,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Safundi: The Journal of South African and American Studies,1543-1304,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
SAHARA-J: Journal of Social Aspects of HIV/AIDS,1813-4424,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
SAR and QSAR in Environmental Research,1029-046X,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Scandinavian Actuarial Journal,1651-2030,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Scandinavian Cardiovascular Journal,1651-2006,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Scandinavian Economic History Review,1750-2837,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Scandinavian Journal of Clinical & Laboratory Investigation,1502-7686,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Scandinavian Journal of Educational Research,1470-1170,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Scandinavian Journal of Forest Research,1651-1891,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Scandinavian Journal of Gastroenterology,1502-7708,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Scandinavian Journal of History,1502-7716,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Scandinavian Journal of Hospitality and Tourism,1502-2269,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Scandinavian Journal of Occupational Therapy,,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Scandinavian Journal of Primary Health Care,1502-7724,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Scandinavian Journal of Rheumatology,1502-7732,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Scandinavian Journal of the Old Testament,1502-7244,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Scandinavian Psychoanalytic Review,1600-0803,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Scando-Slavica,1600-0082X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
SCHOLE: A Journal of Leisure Studies & Recreation Education,2162-4097,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
School Effectiveness and School Improvement,1744-5124,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
School Leadership & Management,1364-2626,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
School Pychology Review ,272-966X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Science & Global Security,1547-7800,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Science & Technology Libraries,1541-1109,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Science Activities: Projects and Curriculum Ideas in STEM Classrooms,1940-1302,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Science and Children,1943-4812,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
