Journal Title,eISSN,Open Access Status,Included in R&P agreement,Explanation if not included,Subject,Publisher,Agreement Duration
Journal of the Brazilian Society of Mechanical Sciences and Engineering,1806-3691,Hybrid,Y,,Engineering,Springer,2023-2025
International Journal of Dynamics and Control,2195-2698,Hybrid,Y,,Engineering,Springer,2023-2025
Advances in Manufacturing,2195-3597,Hybrid,Y,,Engineering,Springer,2023-2025
Current Epidemiology Reports,2196-2995,Hybrid,Y,,Medicine,Springer,2023-2025
Current Transplantation Reports,2196-3029,Hybrid,Y,,Medicine,Springer,2023-2025
Current Behavioral Neuroscience Reports,2196-2979,Hybrid,Y,,Medicine,Springer,2023-2025
Current Developmental Disorders Reports,2196-2987,Hybrid,Y,,Medicine,Springer,2023-2025
Current Tropical Medicine Reports,2196-3045,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Ultrasound,1876-7931,Hybrid,Y,,Medicine,Springer,2023-2025
Review Journal of Autism and Developmental Disorders,2195-7185,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Current Pharmacology Reports,2198-641X,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Current Oral Health Reports,2196-3002,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Global Entrepreneurship Research,2251-7316,Hybrid,Y,,Business and Management,Springer,2023-2025
Current Treatment Options in Psychiatry,2196-3061,Hybrid,Y,,Medicine,Springer,2023-2025
Plant Physiology Reports,2662-2548,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Economic Theory Bulletin,2196-1093,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Current Treatment Options in Infectious Diseases,1534-6250,Hybrid,Y,,Medicine,Springer,2023-2025
Quantum Studies: Mathematics and Foundations,2196-5617,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Transportation Infrastructure Geotechnology,2196-7210,Hybrid,Y,,Engineering,Springer,2023-2025
Lasers in Manufacturing and Materials Processing,2196-7237,Hybrid,Y,,Engineering,Springer,2023-2025
Current Sustainable/Renewable Energy Reports,2196-3010,Hybrid,Y,,Energy,Springer,2023-2025
Aging Clinical and Experimental Research,1720-8319,Hybrid,Y,,Medicine,Springer,2023-2025
Current Treatment Options in Allergy,2196-3053,Hybrid,Y,,Medicine,Springer,2023-2025
Customer Needs and Solutions,2196-2928,Hybrid,Y,,Business and Management,Springer,2023-2025
Information Technology & Tourism,1943-4294,Hybrid,Y,,Business and Management,Springer,2023-2025
Computational Particle Mechanics,2196-4386,Hybrid,Y,,Engineering,Springer,2023-2025
Current Environmental Health Reports,2196-5412,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Zeitschrift für Didaktik der Naturwissenschaften,2197-988X,Hybrid,Y,,Education,Springer,2023-2025
Bollettino dell'Unione Matematica Italiana,2198-2759,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Current Clinical Microbiology Reports,2196-5471,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Boletín de la Sociedad Matemática Mexicana,2296-4495,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Monash bioethics review,1836-6716,Hybrid,Y,,Education,Springer,2023-2025
International Journal of Artificial Intelligence in Education,1560-4306,Hybrid,Y,,Computer Science,Springer,2023-2025
Academic Psychiatry,1545-7230,Hybrid,Y,,Medicine,Springer,2023-2025
Arnold Mathematical Journal,2199-6806,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Global Social Welfare,2196-8799,Hybrid,Y,,Social Sciences,Springer,2023-2025
Current Molecular Biology Reports,2198-6428,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Perspectives on Behavior Science,2520-8977,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Journal of Racial and Ethnic Health Disparities,2196-8837,Hybrid,Y,,Medicine,Springer,2023-2025
The Analysis of Verbal Behavior,2196-8926,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Behavior Analysis in Practice,2196-8934,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Journal of Endocrinological Investigation,1720-8386,Hybrid,Y,,Medicine,Springer,2023-2025
L'Endocrinologo,1720-8351,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Nephrology,1724-6059,Hybrid,Y,,Medicine,Springer,2023-2025
Decision,2197-1722,Hybrid,Y,,Business and Management,Springer,2023-2025
Theoretical and Experimental Plant Physiology,2197-0025,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Complex Analysis and its Synergies,2197-120X,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Allergo Journal International,2197-0378,Hybrid,Y,,Medicine,Springer,2023-2025
International Communication of Chinese Culture,2197-4241,Hybrid,Y,,Social Sciences,Springer,2023-2025
Current Climate Change Reports,2198-6061,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Fudan Journal of the Humanities and Social Sciences,2198-2600,Hybrid,Y,,Social Sciences,Springer,2023-2025
Journal of Child & Adolescent Trauma,1936-153X,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
History and Philosophy of the Life Sciences,1742-6316,Hybrid,Y,,Education,Springer,2023-2025
"Zentralblatt für Arbeitsmedizin, Arbeitsschutz und Ergonomie",2198-0713,Hybrid,Y,,Medicine,Springer,2023-2025
Medical Science Educator,2156-8650,Hybrid,Y,,Education,Springer,2023-2025
Current Treatment Options in Rheumatology,2198-6002,Hybrid,Y,,Medicine,Springer,2023-2025
Current Sleep Medicine Reports,2198-6401,Hybrid,Y,,Medicine,Springer,2023-2025
international journal of precision engineering and manufacturing-green technology,2198-0810,Hybrid,Y,,Engineering,Springer,2023-2025
Research in the Mathematical Sciences,2197-9847,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Contemporary School Psychology,2161-1505,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Journal of Computers in Education,2197-9995,Hybrid,Y,,Education,Springer,2023-2025
HMD Praxis der Wirtschaftsinformatik,2198-2775,Hybrid,Y,,Computer Science,Springer,2023-2025
Environmental Processes,2198-7505,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Current Trauma Reports,2198-6096,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Ocean Engineering and Marine Energy,2198-6452,Hybrid,Y,,Engineering,Springer,2023-2025
Current Forestry Reports,2198-6436,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Current Pollution Reports,2198-6592,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
The Psychological Record,2163-3452,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Journal of Bio- and Tribo-Corrosion,2198-4239,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Journal of Psychosocial Rehabilitation and Mental Health,2198-963X,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Annals of Data Science,2198-5812,Hybrid,Y,,Business and Management,Springer,2023-2025
Current Treatment Options in Pediatrics,2198-6088,Hybrid,Y,,Medicine,Springer,2023-2025
Adaptive Human Behavior and Physiology,2198-7335,Hybrid,Y,,Social Sciences,Springer,2023-2025
Digital Experiences in Mathematics Education,2199-3254,Hybrid,Y,,Education,Springer,2023-2025
International Journal of Research in Undergraduate Mathematics Education,2198-9753,Hybrid,Y,,Education,Springer,2023-2025
La Rivista del Nuovo Cimento,1826-9850,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Current Stem Cell Reports,2198-7866,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Italian Economic Journal,2199-3238,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Experimental Techniques,1747-1567,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Netherlands International Law Review,1741-6191,Hybrid,Y,,Law and Criminology,Springer,2023-2025
Hague Journal on the Rule of Law,1876-4053,Hybrid,Y,,Law and Criminology,Springer,2023-2025
European Business Organization Law Review,1741-6205,Hybrid,Y,,Law and Criminology,Springer,2023-2025
Evolutionary Psychological Science,2198-9885,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Modeling Earth Systems and Environment,2363-6211,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Journal of Industrial and Business Economics,1972-4977,Hybrid,Y,,Economics and Finance,Springer,2023-2025
International Journal of Fuzzy Systems,2199-3211,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of Pediatric Neuropsychology,2199-2673,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Annals of PDE,2199-2576,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
International Journal of Applied and Computational Mathematics,2199-5796,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Eurasian Business Review,2147-4281,Hybrid,Y,,Business and Management,Springer,2023-2025
Eurasian Economic Review,2147-429X,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Current Landscape Ecology Reports,2364-494X,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Emission Control Science and Technology,2199-3637,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
ChemTexts,2199-3793,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Shape Memory and Superelasticity,2199-3858,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Journal of Sustainable Metallurgy,2199-3831,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Journal of Religious Education,2199-4625,Hybrid,Y,,Education,Springer,2023-2025
Bulletin of the Malaysian Mathematical Sciences Society,2180-4206,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
New Zealand Journal of Educational Studies,2199-4714,Hybrid,Y,,Education,Springer,2023-2025
Science China Materials,2199-4501,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Evolutionary and Institutional Economics Review,2188-2096,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Journal of Medical and Biological Engineering,2199-4757,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Journal of Social and Economic Development,2199-6873,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Acoustics Australia,1839-2571,Hybrid,Y,,Engineering,Springer,2023-2025
Tropical Plant Pathology,1983-2052,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Journal of Reliable Intelligent Environments,2199-4676,Hybrid,Y,,Computer Science,Springer,2023-2025
São Paulo Journal of Mathematical Sciences,2316-9028,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Journal of Developmental and Life-Course Criminology,2199-465X,Hybrid,Y,,Law and Criminology,Springer,2023-2025
Smart Grids and Sustainable Energy,2731-8087,Hybrid,Y,,Energy,Springer,2023-2025
Marine Systems & Ocean Technology,2199-4749,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of Dynamic Behavior of Materials,2199-7454,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
European Journal of Mathematics,2199-6768,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Journal of the Economic Science Association,2199-6776,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Regenerative Engineering and Translational Medicine,2364-4141,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Economia Politica,1973-820X,Hybrid,Y,,Economics and Finance,Springer,2023-2025
International Journal of Ethics Education,2364-0006,Hybrid,Y,,Education,Springer,2023-2025
Transportation in Developing Economies,2199-9295,Hybrid,Y,,Engineering,Springer,2023-2025
International Journal of Geosynthetics and Ground Engineering,2199-9279,Hybrid,Y,,Engineering,Springer,2023-2025
Adolescent Research Review,2363-8354,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Sustainable Water Resources Management,2363-5045,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Philosophy of Management,2052-9597,Hybrid,Y,,Education,Springer,2023-2025
Glass Structures & Engineering,2363-5150,Hybrid,Y,,Engineering,Springer,2023-2025
Indian Journal of Gynecologic Oncology,2363-8400,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Quantitative Economics,2364-1045,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Journal of Indian Council of Philosophical Research,2363-9962,Hybrid,Y,,Education,Springer,2023-2025
International Journal of Metalcasting,2163-3193,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Progress in Additive Manufacturing,2363-9520,Hybrid,Y,,Engineering,Springer,2023-2025
"Energy, Ecology and Environment",2363-8338,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Spatial Demography,2164-7070,Hybrid,Y,,Social Sciences,Springer,2023-2025
Research in Number Theory,2363-9555,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Iranian Journal of Science,2731-8109,Hybrid,Y,,Engineering,Springer,2023-2025
"Iranian Journal of Science and Technology, Transactions of Civil Engineering",2364-1843,Hybrid,Y,,Engineering,Springer,2023-2025
"Iranian Journal of Science and Technology, Transactions of Mechanical Engineering",2364-1835,Hybrid,Y,,Engineering,Springer,2023-2025
"Iranian Journal of Science and Technology, Transactions of Electrical Engineering",2364-1827,Hybrid,Y,,Engineering,Springer,2023-2025
International Journal of Civil Engineering,2383-3874,Hybrid,Y,,Engineering,Springer,2023-2025
Jindal Global Law Review,2364-4869,Hybrid,Y,,Law and Criminology,Springer,2023-2025
Journal of Building Pathology and Rehabilitation,2365-3167,Hybrid,Y,,Engineering,Springer,2023-2025
List Forum für Wirtschafts- und Finanzpolitik,2364-3943,Hybrid,Y,,Economics and Finance,Springer,2023-2025
The Indian Journal of Labour Economics,0019-5308,Hybrid,Y,,Economics and Finance,Springer,2023-2025
International Journal of Applied Positive Psychology,2364-5059,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Polytechnica,2520-8063,Hybrid,Y,,Engineering,Springer,2023-2025
Food Ethics,2364-6861,Hybrid,Y,,Education,Springer,2023-2025
International Journal of Data Science and Analytics,2364-4168,Hybrid,Y,,Computer Science,Springer,2023-2025
Topics in Current Chemistry,2364-8961,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Innovative Infrastructure Solutions,2364-4184,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
"PFG – Journal of Photogrammetry, Remote Sensing and Geoinformation Science",2512-2819,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Granular Computing,2364-4974,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of the Indian Society for Probability and Statistics,2364-9569,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Water Conservation Science and Engineering,2364-5687,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Automotive and Engine Technology,2365-5135,Hybrid,Y,,Engineering,Springer,2023-2025
Sleep and Biological Rhythms,1479-8425,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Nutrire,2316-7874,Hybrid,Y,,Medicine,Springer,2023-2025
Chinese Political Science Review,2365-4252,Hybrid,Y,,Political Science and International Studies,Springer,2023-2025
European Journal for Security Research,2365-1695,Hybrid,Y,,Law and Criminology,Springer,2023-2025
Graphene and 2D Materials,2731-6513,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
"Review of Agricultural, Food and Environmental Studies",2425-6897,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Augmented Human Research,2365-4325,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of Human Rights and Social Work,2365-1792,Hybrid,Y,,Social Sciences,Springer,2023-2025
Nanotechnology for Environmental Engineering,2365-6387,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Euro-Mediterranean Journal for Environmental Integration,2365-7448,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Thalassas: An International Journal of Marine Sciences,2366-1674,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
China Foundry,2365-9459,Hybrid,Y,,Engineering,Springer,2023-2025
Quality and User Experience,2366-0147,Hybrid,Y,,Engineering,Springer,2023-2025
Behaviormetrika,1349-6964,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Zeitschrift für Literaturwissenschaft und Linguistik,2365-953X,Hybrid,Y,,"Literature, Cultural and Media Studies",Springer,2023-2025
Deutsche Vierteljahrsschrift für Literaturwissenschaft und Geistesgeschichte,2365-9521,Hybrid,Y,,"Literature, Cultural and Media Studies",Springer,2023-2025
Biophysical Economics and Sustainability,2730-7204,Hybrid,Y,,Energy,Springer,2023-2025
Advances in Neurodevelopmental Disorders,2366-7540,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
French Politics,1476-3427,Hybrid,Y,,Political Science and International Studies,Springer,2023-2025
Place Branding and Public Diplomacy,1751-8059,Hybrid,Y,,Business and Management,Springer,2023-2025
Journal of Asset Management,1479-179X,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Journal of Banking Regulation,1750-2071,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Journal of Brand Management,1479-1803,Hybrid,Y,,Business and Management,Springer,2023-2025
Journal of Financial Services Marketing,1479-1846,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Journal of International Business Studies,1478-6990,Hybrid,Y,,Business and Management,Springer,2023-2025
Acta Politica,1741-1416,Hybrid,Y,,Political Science and International Studies,Springer,2023-2025
Journal of Marketing Analytics,2050-3326,Hybrid,Y,,Business and Management,Springer,2023-2025
Journal of Public Health Policy,1745-655X,Hybrid,Y,,Social Sciences,Springer,2023-2025
Journal of Revenue and Pricing Management,1477-657X,Hybrid,Y,,Business and Management,Springer,2023-2025
Latino Studies,1476-3443,Hybrid,Y,,"Literature, Cultural and Media Studies",Springer,2023-2025
Maritime Economics & Logistics,1479-294X,Hybrid,Y,,Business and Management,Springer,2023-2025
postmedieval,2040-5979,Hybrid,Y,,"Literature, Cultural and Media Studies",Springer,2023-2025
"Psychoanalysis, Culture & Society",1543-3390,Hybrid,Y,,Medicine,Springer,2023-2025
Risk Management,1743-4637,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Security Journal,1743-4645,Hybrid,Y,,Social Sciences,Springer,2023-2025
Social Theory & Health,1477-822X,Hybrid,Y,,Social Sciences,Springer,2023-2025
Subjectivity,1755-635X,Hybrid,Y,,Social Sciences,Springer,2023-2025
The European Journal of Development Research,1743-9728,Hybrid,Y,,Social Sciences,Springer,2023-2025
The GENEVA Papers on Risk and Insurance - Issues and Practice,1468-0440,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Urban Design International,1468-4519,Hybrid,Y,,Architecture and Design,Springer,2023-2025
American Journal of Cultural Sociology,2049-7121,Hybrid,Y,,Social Sciences,Springer,2023-2025
Asian Business & Management,1476-9328,Hybrid,Y,,Business and Management,Springer,2023-2025
BioSocieties,1745-8560,Hybrid,Y,,Social Sciences,Springer,2023-2025
British Politics,1746-9198,Hybrid,Y,,Political Science and International Studies,Springer,2023-2025
Comparative Economic Studies,1478-3320,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Comparative European Politics,1740-388X,Hybrid,Y,,Political Science and International Studies,Springer,2023-2025
Contemporary political theory,1476-9336,Hybrid,Y,,Political Science and International Studies,Springer,2023-2025
Curriculum Perspectives,2367-1793,Hybrid,Y,,Education,Springer,2023-2025
Corporate Reputation Review,1479-1889,Hybrid,Y,,Business and Management,Springer,2023-2025
Crime Prevention and Community Safety,1743-4629,Hybrid,Y,,Social Sciences,Springer,2023-2025
European Political Science,1682-0983,Hybrid,Y,,Political Science and International Studies,Springer,2023-2025
Interest Groups & Advocacy,2047-7422,Hybrid,Y,,Political Science and International Studies,Springer,2023-2025
International Journal of Disclosure and Governance,1746-6539,Hybrid,Y,,Business and Management,Springer,2023-2025
International Politics,1740-3898,Hybrid,Y,,Political Science and International Studies,Springer,2023-2025
Human Factors and Mechanical Engineering for Defense and Safety,2367-2544,Hybrid,Y,,Engineering,Springer,2023-2025
International Journal of Intelligent Robotics and Applications,2366-598X,Hybrid,Y,,Computer Science,Springer,2023-2025
Spatial Information Research,2366-3294,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Journal of Technology in Behavioral Science,2366-5963,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Journal of Plant Diseases and Protection,1861-3837,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Zeitschrift für Politikwissenschaft,2366-2638,Hybrid,Y,,Political Science and International Studies,Springer,2023-2025
Nuclear Science and Techniques,2210-3147,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
International Journal of Obesity,1476-5497,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Exposure Science & Environmental Epidemiology,1559-064X,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Human Hypertension,1476-5527,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Perinatology,1476-5543,Hybrid,Y,,Medicine,Springer,2023-2025
Leukemia,1476-5551,Hybrid,Y,,Medicine,Springer,2023-2025
Molecular Psychiatry,1476-5578,Hybrid,Y,,Medicine,Springer,2023-2025
Neuropsychopharmacology,1740-634X,Hybrid,Y,,Medicine,Springer,2023-2025
Oncogene,1476-5594,Hybrid,Y,,Medicine,Springer,2023-2025
Pediatric Research,1530-0447,Hybrid,Y,,Medicine,Springer,2023-2025
Prostate Cancer and Prostatic Diseases,1476-5608,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Spinal Cord,1476-5624,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Spinal Cord Series and Cases,2058-6124,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
The ISME Journal,1751-7370,Hybrid,Y,,,Springer,2023-2025
The Pharmacogenomics Journal,1473-1150,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Acta Pharmacologica Sinica,1745-7254,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Transactions of the Indian National Academy of Engineering,2662-5423,Hybrid,Y,,Engineering,Springer,2023-2025
Bone Marrow Transplantation,1476-5365,Hybrid,Y,,Medicine,Springer,2023-2025
Homo Oeconomicus,2366-6161,Hybrid,Y,,Economics and Finance,Springer,2023-2025
British Dental Journal,1476-5373,Hybrid,Y,,Medicine,Springer,2023-2025
British Journal of Cancer,1532-1827,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Cancer Gene Therapy,1476-5500,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Cell Death & Differentiation,1476-5403,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Cell Research,1748-7838,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Cellular & Molecular Immunology,2042-0226,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Polymer Journal,1349-0540,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
The Journal of Antibiotics,1881-1469,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
European Journal of Clinical Nutrition,1476-5640,Hybrid,Y,,Medicine,Springer,2023-2025
European Journal of Human Genetics,1476-5438,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Evidence-based Dentistry,1476-5446,Hybrid,Y,,Medicine,Springer,2023-2025
Eye,1476-5454,Hybrid,Y,,Medicine,Springer,2023-2025
Gene Therapy,1476-5462,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Genes & Immunity,1476-5470,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Heredity,1365-2540,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Hypertension Research,1348-4214,Hybrid,Y,,Medicine,Springer,2023-2025
International Journal of Impotence Research,1476-5489,Hybrid,Y,,Medicine,Springer,2023-2025
Zeitschrift für Arbeitswissenschaft,2366-4681,Hybrid,Y,,Engineering,Springer,2023-2025
Humanistic Management Journal,2366-6048,Hybrid,Y,,Education,Springer,2023-2025
Journal of Cognitive Enhancement,2509-3304,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Journal of Applied and Computational Topology,2367-1734,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Journal of Organization Design,2245-408x,Hybrid,Y,,Business and Management,Springer,2023-2025
The Journal of Analysis,2367-2501,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Journal of Iberian Geology,1886-7995,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Occupational Health Science,2367-0142,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Lasers in Dental Science,2367-2587,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Business Cycle Research,2509-7970,Hybrid,Y,,Economics and Finance,Springer,2023-2025
International Journal of Latin American Religions,2509-9965,Hybrid,Y,,Social Sciences,Springer,2023-2025
Radiation Detection Technology and Methods,2509-9949,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Reviews of Modern Plasma Physics,2367-3192,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Journal of Hardware and Systems Security,2509-3436,Hybrid,Y,,Engineering,Springer,2023-2025
Historical Archaeology,2328-1103,Hybrid,Y,,Social Sciences,Springer,2023-2025
Asian Bioethics Review,1793-9453,Hybrid,Y,,Education,Springer,2023-2025
Journal of Geovisualization and Spatial Analysis,2509-8829,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Process Integration and Optimization for Sustainability,2509-4246,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of Analysis and Testing,2509-4696,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Journal of Healthcare Informatics Research,2509-498X,Hybrid,Y,,Computer Science,Springer,2023-2025
"Zeitschrift für Religion, Gesellschaft und Politik",2510-1226,Hybrid,Y,,Social Sciences,Springer,2023-2025
ISSS Journal of Micro and Smart Systems,2509-7997,Hybrid,Y,,Engineering,Springer,2023-2025
Asia-Pacific Journal of Regional Science,2509-7954,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Journal of Formative Design in Learning,2509-8039,Hybrid,Y,,Education,Springer,2023-2025
Construction Robotics,2509-8780,Hybrid,Y,,Engineering,Springer,2023-2025
Corpus Pragmatics,2509-9515,Hybrid,Y,,Social Sciences,Springer,2023-2025
International Journal of Environmental Research,2008-2304,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Journal of the Indian Institute of Science,0019-4964,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Earth Systems and Environment,2509-9434,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Indian Economic Review,2520-1778,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Journal of the Australian Ceramic Society,2510-1579,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Sleep and Vigilance,2510-2265,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Journal of Packaging Technology and Research,2520-1042,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of Elliptic and Parabolic Equations,2296-9039,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Journal of Cultural Cognitive Science,2520-1018,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Aerosol Science and Engineering,2510-3768,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
International Journal of Cognitive Therapy,1937-1217,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
asian archaeology,2520-8101,Hybrid,Y,,Social Sciences,Springer,2023-2025
International Journal of Information Technology,2511-2112,Hybrid,Y,,Computer Science,Springer,2023-2025
Life Cycle Reliability and Safety Engineering,2520-1360,Hybrid,Y,,Engineering,Springer,2023-2025
Information Geometry,2511-249X,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Economics of Disasters and Climate Change,2511-1299,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Clinical Dentistry Reviewed,2511-1965,Hybrid,Y,,Medicine,Springer,2023-2025
Electrochemical Energy Reviews,2520-8136,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
"Multiscale and Multidisciplinary Modeling, Experiments and Design",2520-8179,Hybrid,Y,,Engineering,Springer,2023-2025
